WDPAID,NAME,CONTINENT,COUNTRY,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,?,MEAN_VISITATION,SOURCE,NOTES,,,,,,,,,,,,,,
254,de Lachay,South America,Peru,,,,,,,,,23593,,,,,21011,19812,23709,25563,25563,29521,40279,46289,48925,,,,30426.5,Balmford et al. (2015); https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
3370,Tambopata,South America,Peru,,,,,,,,,13982,,,,,25062,25274,29586,34046,39495,43970,45440,51542,48355,,,,35675.2,Balmford et al. (2015); https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
255,Huayllay,South America,Peru,,,,,,,,,18414,,,,,11877,10010,11353,7698,13637,24111,26906,39251,40355,,,,20361.2,Balmford et al. (2015); https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
555544084,Los Pantanos de Villa,South America,Peru,,,,,,,,,,,,,,0,0,35054,34437,31956,41000,39257,39030,36329,,,,28562.56,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
303315,Nor Yauyos-Cochas,South America,Peru,,,,,,,,,,,,,,0,7694,9763,7035,12185,12878,19156,23187,22838,,,,12748.44,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
303319,Bosque de Pómac,South America,Peru,,,,,,,,,,,,,,14886,13708,18837,19305,20776,15561,20114,22837,12984,,,,17667.56,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
249,Pacaya Samiria,South America,Peru,,,,,,,,,1821,,,,,5362,6378,7853,9815,10148,11909,12512,11188,10558,,,,8754.4,Balmford et al. (2015); https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
7921,Lagunas de Mejía,South America,Peru,,,,,,,,,1393,,,,,2506,2162,2324,2613,3402,4365,3862,5398,4528,,,,3255.3,Balmford et al. (2015); https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
257,Manu,South America,Peru,,,,,,,,,,,,,,1673,1405,1463,2368,1984,2856,3525,6625,3905,,,,2867.11,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
14171,de Ampay,South America,Peru,,,,,,,,,5215,,,,,4356,3646,5296,4466,3093,3750,3559,2729,3538,,,,3964.8,Balmford et al. (2015); https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
98159,Sub Cuenca del Cotahuasi,South America,Peru,,,,,,,,,,,,,,0,0,1206,2250,4532,1555,1809,3316,3206,,,,1986,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
251,Pampa Galeras Barbara D´ Achille,South America,Peru,,,,,,,,,,,,,,647,2445,1465,597,542,684,1638,2213,3185,,,,1490.67,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
12213,Yanachaga-Chemillén,South America,Peru,,,,,,,,,,,,,,838,897,1398,723,1005,1160,2046,3276,1842,,,,1465,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
555555596,San Fernando,South America,Peru,,,,,,,,,,,,,,0,0,0,0,0,536,1035,1205,1783,,,,506.56,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
12215,los Manglares de Tumbes,South America,Peru,,,,,,,,,,,,,,2886,1897,1777,1593,727,1143,1593,1541,1425,,,,1620.22,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
168276,Allpahuayo Mishana,South America,Peru,,,,,,,,,,,,,,344,0,0,0,0,0,0,2399,884,,,,403,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
259,Cerros de Amotape,South America,Peru,,,,,,,,,,,,2151,,1275,1638,1497,3477,2500,2608,1353,1443,803,,,,1874.5,Balmford et al. (2015); https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
7461,Río Abiseo,South America,Peru,,,,,,,,,,,,,,1418,1035,1130,1171,1882,2308,1838,937,725,,,,1382.67,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
20187,Laquipampa,South America,Peru,,,,,,,,,,,,,,1032,1412,1651,1769,1981,1634,1576,1639,589,,,,1475.89,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
2175,de Salinas y Aguada Blanca,South America,Peru,,,,,,,,,,,,,,39810,29004,3086,984,746,685,380,1222,484,,,,8489,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
252,de Junín,South America,Peru,,,,,,,,,250,,,,,46,158,189,118,115,81,149,702,400,,,,220.8,Balmford et al. (2015); https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
264,Chacamarca,South America,Peru,,,,,,,,,,,,,,902,1004,778,402,1403,1071,5589,4951,361,,,,1829,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
256,de Calipuy,South America,Peru,,,,,,,,,,,,,,0,157,202,73,90,291,230,343,250,,,,181.78,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
261,Cutervo,South America,Peru,,,,,,,,,,,,,,102,263,155,208,85,266,280,278,236,,,,208.11,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
127825,Bahuaja Sonene,South America,Peru,,,,,,,,,,,,80,,16,0,69,59,64,53,59,338,224,,,,96.2,Balmford et al. (2015); https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
20178,Tabaconas Namballe,South America,Peru,,,,,,,,,,,,,,87,4,40,0,237,123,319,326,211,,,,149.67,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
266,de Calipuy,South America,Peru,,,,,,,,,,,,,,0,148,314,699,144,361,178,183,172,,,,244.33,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
20186,Megantoni,South America,Peru,,,,,,,,,,,,,,0,0,92,62,14,1,194,49,165,,,,64.11,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
30061,El Angolo,South America,Peru,,,,,,,,,,,,,,248,264,136,223,453,283,569,234,162,,,,285.78,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
555623628,Sierra del Divisor,South America,Peru,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,0,https://www.sernanp.gob.pe/documents/10181/374191/REPORTE+ANUAL++DE+VISITANTES+A+LAS+ANP+2009-2017.pdf/645c4a04-ee0c-41db-8e52-319dea54e862,,,,,,,,,,,,,,,
64412,Mount Kitanglad Range,Asia,Philippines,,,,,,,,,,,,800,,,,,,,,,,,,,,800,Balmford et al. (2015),,,,,,,,,,,,,,,
5215,Mt. Pulag National Park,Asia,Philippines,,,,,,,,,,,,3365,,,,,,,,,,,,,,3365,Balmford et al. (2015),,,,,,,,,,,,,,,
7289,Puerto Princesa Subterranean River,Asia,Philippines,,,30776,31201,32639,22613,18233,26229,34596,34142,,63271,,,,,,,,,,,46268,,,33996.8,Balmford et al. (2015),,,,,,,,,,,,,,,
854,Bia_owieski Park Narodowy,Europe,Poland,,,,,,,,,,,,89476,,,,,,,,,,140000,,,,114738,Balmford et al. (2015); UNEP-WCMC (2017),,,,,,,,,,,,,,,
106887,Babiogórski Park Narodowy,Europe,Poland,,,,,,,,,,,,,,,,75000,,,,,,,,,,75000,Skarbek (2012),,,,,,,,,,,,,,,
851,Bieszczadzki Park Narodowy,Europe,Poland,,,,,,,,,,,,,,,,290000,,,,,,,,,,290000,Skarbek (2012),,,,,,,,,,,,,,,
26068,Drawie_ski Park Narodowy,Europe,Poland,,,,,,,,,,,,,,,,48000,,,,,,,,,,48000,Skarbek (2012),,,,,,,,,,,,,,,
847,Kampinoski Park Narodowy,Europe,Poland,,,,,,,,,,,,,,,,1000000,,,,,,,,,,1000000,Skarbek (2012),,,,,,,,,,,,,,,
852,Karkonoski Park Narodowy,Europe,Poland,,,,,,,,,,,,,,,,2250000,,,,,,,,,,2250000,Skarbek (2012),,,,,,,,,,,,,,,
859,Ojcowski Park Narodowy,Europe,Poland,,,,,,,,,,,,,,,,400000,,,,,,,,,,400000,Skarbek (2012),,,,,,,,,,,,,,,
11147,Poleski Park Narodowy,Europe,Poland,,,,,,,,,,,,,,,,23700,,,,,,,,,,23700,Skarbek (2012),,,,,,,,,,,,,,,
856,Roztocza_ski Park Narodowy,Europe,Poland,,,,,,,,,,,,,,,,100000,,,,,,,,,,100000,Skarbek (2012),,,,,,,,,,,,,,,
853,Wielkopolski Park Narodowy,Europe,Poland,,,,,,,,,,,,,,,,1200000,,,,,,,,,,1200000,Skarbek (2012),,,,,,,,,,,,,,,
14197,Wigierski Park Narodowy,Europe,Poland,,,,,,,,,,,,,,,,110000,,,,,,,,,,110000,Skarbek (2012),,,,,,,,,,,,,,,
196478,Buila - Vânturarita,Europe,Romania,,,,,,,,,,,,,,,,3250,,,850,,,,,,,2050,INCDT (2015),,,,,,,,,,,,,,,
349838,Defileul Muresului Superior,Europe,Romania,,,,,,,,,,,,,,,,,,,2500,,,,,,,2500,INCDT (2015),,,,,,,,,,,,,,,
11172,Calimani,Europe,Romania,,,,,,,,,,,,,,,,,,,,,,,,,7000,7000,INCDT (2015),,,,,,,,,,,,,,,
184172,Muntii Macinului,Europe,Romania,,,,,,,,,,,,4500,,9800,,,,,,,,,,,,7150,Balmford et al. (2015); INCDT (2015),,,,,,,,,,,,,,,
337831,Defileul Jiului,Europe,Romania,,,,,,,,,,,,,,,,,,,,,,,,,8000,8000,INCDT (2015),,,,,,,,,,,,,,,
11175,Domogled - Valea Cernei,Europe,Romania,,,,,,,,,,,,,,,,,,,,,,,,,10000,10000,INCDT (2015),,,,,,,,,,,,,,,
11176,Cheile Nerei - Beusnita,Europe,Romania,,,,,,,,,,,,,,,,8000,8000,8000,25000,,,,,,,12250,INCDT (2015),,,,,,,,,,,,,,,
861,Retezat,Europe,Romania,,,,,,,,,,,,,,,,,,,,15000,,,,,,15000,INCDT (2015),,,,,,,,,,,,,,,
11171,Rodna,Europe,Romania,,,,,,,,,,,,,,,,,,,,28250,,,,,,28250,INCDT (2015),,,,,,,,,,,,,,,
11170,Ceahlau,Europe,Romania,,,,,,,,,,,,,,,,,,22740,34111,,,,,,,28425.5,INCDT (2015),,,,,,,,,,,,,,,
11174,Cozia,Europe,Romania,,,,,,,,,,,,,,,,,,,60000,,,,,,,60000,INCDT (2015),,,,,,,,,,,,,,,
11173,Piatra Craiului,Europe,Romania,,,,,,,,,,,,,,,,,,,,,,,,,110000,110000,INCDT (2015),,,,,,,,,,,,,,,
63612,Cheile Bicazului - Hasmas,Europe,Romania,,,,,,,,,,,,,,,750000,,,,,,,,,,,750000,INCDT (2015),,,,,,,,,,,,,,,
863,Volcans,Africa,Rwanda,,,0,417,1313,2155,5575,7224,8542,,,,,,,,,,,,,,,,,3603.71,Rwanda Development Board (2011),,,,,,,,,,,,,,,
862,Akagera,Africa,Rwanda,,,15259,20657,21108,22773,23893,27551,30911,31032,36959,,,,,,,,,,,,,,,25571.44,Sarah Hall (African Parks) pers. commun.,,,,,,,,,,,,,,,
867,Oiseaux de Djoudj,Africa,Senegal,,,5000,,,,,,,,,,,,,,,,,,,,,,,5000,Thorsell & Sigaty (1998),,,,,,,,,,,,,,,
12161,Polana,Europe,Slovakia,,,,,,,,,,,,18000,,,,,,,,,,,,,,18000,Balmford et al. (2015),,,,,,,,,,,,,,,
12156,Muranska planina,Europe,Slovakia,,,,,,,,,,,,20000,,,,,,,,,,,,,,20000,Balmford et al. (2015),,,,,,,,,,,,,,,
14146,Cerova vrchovina,Europe,Slovakia,,,,,,,,,,,,21000,,,,,,,,,,,,,,21000,Balmford et al. (2015),,,,,,,,,,,,,,,
12158,Stiavnicke vrchy,Europe,Slovakia,,,,,,,,,,,,50000,,,,,,,,,,,,,,50000,Balmford et al. (2015),,,,,,,,,,,,,,,
646,Pieninsky,Europe,Slovakia,,,,,,,,,,,,300000,,,,,,,,,,,,,,300000,Balmford et al. (2015),,,,,,,,,,,,,,,
4377,Slovensky raj,Europe,Slovakia,,,,,,,,,,,,400000,,,,,,,,,,,,,,400000,Balmford et al. (2015),,,,,,,,,,,,,,,
4375,Mala Fatra,Europe,Slovakia,,,,,,,,,,,,1000000,,,,,,,,,,,,,,1000000,Balmford et al. (2015),,,,,,,,,,,,,,,
1975,Tatransky,Europe,Slovakia,,,,,,,,4000000,,,,2500000,,,,,,,,,,,,,,3250000,Taczanowska (2004); Balmford et al. (2015),,,,,,,,,,,,,,,
2517,Triglavski narodni park,Europe,Slovenia,,,,,2000000,,,,,,,,,,,,,,,,,,,,,2000000,Wiederwald et al. (2000),,,,,,,,,,,,,,,
301881,Agulhas National Park,Africa,South Africa,,,,,,,,28670,24561,27022,23480,27460,28698,21595,25318,28753,31239,24212,14597,27206,32325,35407,39396,,,27496.19,San Parks (2004-2017); Balmford et al. (2015); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
878,Augrabies Falls National Park,Africa,South Africa,,,,,,,69535,69224,57174,58209,61746,83269,70483,63182,63182,85604,66042,60362,68366,69990,69894,68131,69554,,,67879.24,San Parks (2004-2017); Balmford et al. (2015); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
882,Bontebok National Park,Africa,South Africa,,,,,,,15638,15638,16553,15074,8724,5599,11966,13982,13982,14254,15259,14447,13964,17611,19553,21901,21176,,,15018.88,San Parks (2004-2017); Balmford et al. (2015); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
4035,Camdeboo National Park,Africa,South Africa,,,,,,,,,,,,,43383,40424,42088,38533,37142,34589,32470,37326,42617,41432,37198,,,38836.55,San Parks (2009-2017); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
555563629,Cape Peninsula Nature Area,Africa,South Africa,,,,,,,1289161,1438645,1494264,1479308,1611869,,,,,,,,,,,,,,,1462649.4,Balmford et al. (2015),,,,,,,,,,,,,,,
4029,De Hoop Nature Reserve,Africa,South Africa,,,,,,,,,,,,15700,,,,,,,,,,,,,,15700,Balmford et al. (2015),,,,,,,,,,,,,,,
881,Garden Route National Park,Africa,South Africa,,,,,,,,226756,237645,201702,178591,202736,195194,183150,200389,225596,250846,267786,331788,376458,442799,494632,490992,,,281691.25,San Parks (2004-2017); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
879,Golden Gate Highlands National Park,Africa,South Africa,,,,,,,,27256,19935,21870,25101,32688,39172,37399,34090,78140,41056,42390,46080,55001,58665,58795,,,,41175.87,San Parks (2004-2017); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
874,Kalahari Gemsbok National Park,Africa,South Africa,,,,,,,,21713,23709,21811,,,,,,,,,,,,,23955,,,22797,Balmford et al. (2015),,,,,,,,,,,,,,,
876,Karoo National Park,Africa,South Africa,,,,,,,,31583,28263,28037,23111,31469,32491,35000,41078,36719,36765,35187,35285,38618,40548,39678,33572,,,34212.75,San Parks (2004-2017); Balmford et al. (2015); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
873,Kruger National Park,Africa,South Africa,,,,,,,,1059122,1336981,1285232,1243467,1313185,1396054,1326054,1429904,1386287,1411796,1450481,1556916,1659793,1767218,1817724,1892128,,,1458271.38,San Parks (2004-2017); Balmford et al. (2015); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
116257,Marakele National Park,Africa,South Africa,,,,,,,11895,11802,17276,18626,19143,20463,24203,23002,24215,22415,22155,24043,19591,23926,24475,23165,26507,,,20994.24,San Parks (2004-2017); Balmford et al. (2015); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
555563463,Mokala National Park,Africa,South Africa,,,,,,,,0,3377,5693,8519,9768,10668,20438,19691,17626,17182,20438,19691,17626,17182,17691,17449,,,13939.94,San Parks (2004-2017); Balmford et al. (2015); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
877,Mountain Zebra National Park,Africa,South Africa,,,,,,,,16245,17962,16821,32279,21826,21259,20529,23484,24426,26853,20529,23484,24426,26853,27965,28361,,,23331.38,San Parks (2004-2017); Balmford et al. (2015); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
308685,Namaqua National Park,Africa,South Africa,,,,,,,4489,10817,8641,7478,11195,6516,11998,15885,15705,17363,21228,15885,15705,17363,21228,18542,14765,,,13811.94,San Parks (2004-2017); Balmford et al. (2015); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
30851,Richtersveld National Park,Africa,South Africa,,,,,,,,3732,5279,5095,5980,5470,4880,6429,5686,6400,6989,6429,5686,6400,6989,6635,5415,,,5843.38,San Parks (2004-2017); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
300408,Table Mountain National Park,Africa,South Africa,,,,,,,,1611869,2477569,2240841,160405,2220333,2344340,2470700,2586243,2677767,2749892,2470700,2586243,2677767,2749892,3382101,,,,2360444.13,San Parks (2004-2017),,,,,,,,,,,,,,,
32816,Tankwa-Karoo National Park,Africa,South Africa,,,,,,,,0,0,2455,3146,4328,4767,5251,5305,5837,5184,5251,5305,5837,5184,5904,5108,,,4303.88,San Parks (2004-2017); Dries de Wet (South African National Parks) pers. commun.,,,,,,,,,,,,,,,
315492,Tsitsikamma Marine Protected Area,Africa,South Africa,,,,,,,,203678,200840,180231,162549,185116,177722,155762,160405,145229,108107,,,,,,,,,167963.9,San Parks (2004-2013),,,,,,,,,,,,,,,
32455,Vaalbos National Park,Africa,South Africa,,,,,,,1818,2980,2366,4461,1606,476,0,,,,,,,,,,,,,1958.14,San Parks (2004-2009); Balmford et al. (2015),,,,,,,,,,,,,,,
17368,West Coast National Park,Africa,South Africa,,,,,,,71259,89577,65678,85798,140664,154185,154697,154222,195255,214722,201137,223739,210396,242317,276755,340918,154185,,,175029.65,San Parks (2004-2017); Balmford et al. (2015),,,,,,,,,,,,,,,
30710,Sobaeksan,Asia,South Korea,,,,,,273000,294000,337000,387000,392000,,460000,,,,,,,,,,,356000,,,357000,Balmford et al. (2015),,,,,,,,,,,,,,,
10931,Hallasan,Asia,South Korea,,,,,,450000,425000,557000,668000,734000,,804000,,,,,,,,,,,745000,,,626142.86,Balmford et al. (2015),,,,,,,,,,,,,,,
768,Seoraksan,Asia,South Korea,,,,,,2976000,2883000,2970000,3300000,3125000,2678000,3490000,,,,,,,,,,,,,,3060285.71,Balmford et al. (2015),,,,,,,,,,,,,,,
10932,Bukhansan,Asia,South Korea,,,,,,,,,,,,,,,,,,,,6000000,,,,,,6000000,Choe et al. (2015),,,,,,,,,,,,,,,
349125,Cabañeros,Europe,Spain,22984,30145,51000,52921,59015,51822,63277,63739,70782,66943,66943,72688,78767,90001,92578,92038,81150,84616,88196,100993,104565,112760,,,,72632.86,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
196045,Archipielago de Cabrera,Europe,Spain,39265,43215,52796,47302,44983,64078,66302,66535,73540,71987,71987,76541,60804,60662,160306,185358,104499,93291,108038,120505,121189,126143,,,,84514.82,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
4750,Tablas de Daimiel,Europe,Spain,130774,285371,146652,112195,115503,109753,100099,107437,128640,123413,,122955,94687,105957,398742,204314,135611,250295,155755,192025,181106,170098,123413,,,158854.32,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
348806,Marítimo-Terrestre de las Islas Atlánticas de Galicia,Europe,Spain,,,,,,,,171999,182394,213897,213897,238939,254000,274716,292374,322396,280798,318034,363121,399890,400465,440661,,,,291172.07,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
4820,Monfragüe,Europe,Spain,,,,,,,,,,,,351885,331788,306041,297976,296219,259408,278400,253153,288644,280319,288589,,,,293856.55,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
389012,Doñana,Europe,Spain,366287,417287,385393,384276,385563,394401,407693,361984,391536,376521,376521,384638,350005,380155,341961,326013,282817,277173,296777,300287,288637,288759,,,,352940.18,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
348789,La Caldera de Taburiente,Europe,Spain,250000,210141,265961,288032,347619,377726,375753,395264,367938,377582,377582,389024,408088,377349,387805,424832,354901,375180,392990,445084,509183,525961,,,,373817.95,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
196014,Aigüestortes i Estany de Sant Maurici,Europe,Spain,333734,345545,349021,369223,382264,410427,362822,356411,341759,337484,337484,322555,304606,329227,294547,322572,299658,433529,485935,525067,586334,560086,,,,381376.82,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
389011,Sierra Nevada,Europe,Spain,,,,250000,275000,292128,302520,315000,558489,645738,645738,737183,684573,673302,667319,680883,680162,611095,690150,780702,734539,732657,,,,576693.58,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
893,Ordesa y Monte Perdido,Europe,Spain,624503,601500,603004,624263,635876,657045,622014,619700,582800,592100,,617950,616600,617500,614059,612500,607450,589400,590050,598950,608950,566950,592100,,,608875.64,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
897,Garajonay,Europe,Spain,450000,550000,525000,569000,615000,520000,507000,641754,859860,854824,,884858,860000,625801,610254,825638,752095,817220,865493,828758,870486,907277,854824,,,717961,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
895,Timanfaya,Europe,Spain,1575135,1606638,1691347,1742087,1800000,1866000,1768566,1841431,1815186,1778882,,1748149,1600175,1371349,1434705,1549003,1474383,1452365,1575029,1655772,1703258,1723276,1778882,,,1661437.18,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
71213,Picos de Europa,Europe,Spain,1676392,1535376,1451697,1619588,1869063,1669973,1596825,1990255,2221761,1939803,,1774955,1712668,1818671,1610341,1717728,1566124,1545830,1842272,1913858,2101293,2047956,1939803,,,1780101.45,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
555546231,Sierra de Guadarrama,Europe,Spain,,,,,,,,,,,,,,,,,,1140910,2815024,2989556,2440128,2691890,,,,2415501.6,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
389013,El Teide,Europe,Spain,3000000,3237000,3554782,3868839,3722913,3589164,3488622,3364873,3540195,3349204,,3142418,2866057,3052830,2407480,2731484,2660854,3292247,3212632,3289444,4079823,4327527,3349204,,,3323981.45,https://www.miteco.gob.es/es/red-parques-nacionales/la-red/gestion/visitantes.aspx,,,,,,,,,,,,,,,
9007,Maduru Oya,Asia,Sri Lanka,,,,,,,,,,,,,,,,111,,,,,,,,,,111,Senevirathna and Perera (2013),,,,,,,,,,,,,,,
2476,Lahugala,Asia,Sri Lanka,,,,,,,,,,,,,,,,197,,,,,,,,,,197,Senevirathna and Perera (2013),,,,,,,,,,,,,,,
900,Gal Oya,Asia,Sri Lanka,,,,,,,,,,,,,,,,1698,,,,,,,,,,1698,Senevirathna and Perera (2013),,,,,,,,,,,,,,,
